Time (s),Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Absolute acceleration,gyroscope x,gyroscope y,gyroscope z,Absolute gyroscope,Speed (m/s),label_code,label_desc,source_file,global_index
3.432324072,-6.469508171,3.605947971,-0.01466941833,7.406592465,0.01331579592,-0.185888499,-0.103863202,0.2133527812,6.627036836777778,AA,Aggressive Acceleration,AA_0_1.csv,3815
3.467229281,-0.4827665389,4.305501938,-5.213474751,6.778696736,-0.3221091032,-0.1709748209,0.1026647836,0.3788492068,6.722222010666667,AA,Aggressive Acceleration,AA_0_1.csv,3816
3.502090531,1.889396906,-3.139678955,18.69173241,19.04752648,0.393614918,-0.2263685167,-0.09747162461,0.4644094386,6.817407184555556,AA,Aggressive Acceleration,AA_0_1.csv,3817
3.537005166,-4.130804062,7.262003422,-9.339918137,12.531333,0.2988064587,0.03448791057,-0.06564687192,0.307870472,6.912592358444445,AA,Aggressive Acceleration,AA_0_1.csv,3818
3.5718935,0.9298619032,1.019200325,-22.10564423,22.14865502,-0.4573975801,0.4808333814,0.2315616906,0.7028755961,7.007777532333334,AA,Aggressive Acceleration,AA_0_1.csv,3819
3.607140843,7.05329895,1.217630863,7.04876709,10.04573385,-0.1964079887,0.2198437899,-0.00173105346,0.2948056759,7.102962706222223,AA,Aggressive Acceleration,AA_0_1.csv,3820
3.642020843,-1.586813688,4.774198532,0.8852834702,5.108294836,-0.07390266657,0.2326269448,-0.1486042738,0.2857623659,7.198147880111112,AA,Aggressive Acceleration,AA_0_1.csv,3821
3.67696527,0.1823363304,11.17737389,-12.01369572,16.41023517,-0.5735113025,0.1537974328,0.1932121962,0.6244195842,7.293333054,AA,Aggressive Acceleration,AA_0_1.csv,3822
3.711799697,0.6685906053,-10.10713959,9.81281662,14.10293069,-0.2155827284,-0.164583236,-0.185888499,0.3288131512,7.3885182278888895,AA,Aggressive Acceleration,AA_0_1.csv,3823
3.746372927,-2.375567675,-2.689159393,0.4503316879,3.616310087,0.4362254739,-0.1752358675,-0.02623211779,0.4708379735,7.483703401777778,AA,Aggressive Acceleration,AA_0_1.csv,3824
3.781268968,0.2431071401,-1.152649403,1.293481827,1.74951335,-0.02183790505,0.06857634336,0.03022685647,0.0780594121,7.578888575666667,AA,Aggressive Acceleration,AA_0_1.csv,3825
3.816192822,0.6293444037,-1.809990644,-5.685989857,6.000218426,-0.06005423889,0.01118526794,-0.407463342,0.4120169861,7.674073749555556,AA,Aggressive Acceleration,AA_0_1.csv,3826
3.851336677,-1.432650924,-4.701913834,0.3974056244,4.931370357,0.06338318437,0.07390266657,0.01105211023,0.09798561796,7.769258923444445,AA,Aggressive Acceleration,AA_0_1.csv,3827
3.885954437,8.165904999,0.4817676544,9.961839676,12.89000986,0.1613874435,0.0589889735,-0.05605949834,0.1807436673,7.864444097333334,AA,Aggressive Acceleration,AA_0_1.csv,3828
3.920839177,-2.69133544,-1.486501455,-9.844644547,10.31358324,0.258326441,0.0856205672,-0.393614918,0.4785354066,7.959629271222223,AA,Aggressive Acceleration,AA_0_1.csv,3829
3.955962302,3.297334433,1.312980175,-15.68479347,16.08132698,-0.5351617932,0.4584628344,0.03768370301,0.7056956688,8.054814445111113,AA,Aggressive Acceleration,AA_0_1.csv,3830
3.99060876,-0.5361176133,5.49795723,13.84746456,14.9086294,-0.3476754129,0.1346226931,-0.07616634667,0.3805295975,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3831
4.025512197,-10.79095936,5.706047058,-6.999286652,14.07102663,0.3584612012,0.1474058628,0.4233091474,0.5739456032,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3832
4.060433291,1.204601049,5.481256008,-15.51319408,16.49710344,-0.597879231,0.4051996469,0.1836248189,0.7452277523,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3833
4.095515583,5.516352177,0.7153120041,5.731297493,7.986838145,-0.4584628344,0.2006690353,-0.01877527125,0.50080809,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3834
4.130486833,0.7697986364,0.2430839539,4.238085747,4.314284477,0.3978759646,-0.09001477808,-0.06990792602,0.4138780758,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3835
4.165374437,-8.63748455,-2.663662434,-17.71663284,19.88920099,-0.105860576,-0.1635179669,0.3050648868,0.3619518921,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3836
4.20037501,8.831668854,-1.874041796,-0.5573072433,9.045496048,-0.2081258893,0.1825595498,-0.1209074259,0.3020976343,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3837
4.234982354,-0.6049128771,1.347902298,5.198739052,5.404595075,0.7034734488,0.07177213579,-0.1347558498,0.7198508676,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3838
4.270089281,0.683021903,-2.805576324,-13.43977928,13.74647026,-0.2784332931,-0.01864211448,0.2091911435,0.3487600345,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3839
4.304670218,-3.686079741,-1.963968992,-0.752737999,4.243933618,-0.2070606202,-0.2764359117,0.03022685647,0.3467053166,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3840
4.339558812,-3.176677942,-1.236911297,10.18512249,10.74048195,0.3542001545,-0.135821119,0.1324921697,0.4018199857,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3841
4.37468402,6.077870369,1.083111763,-9.404946327,11.25018465,0.1603221744,0.3743070066,0.08881635964,0.4167700572,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3842
4.409347614,2.891886234,-9.956949234,-0.7320108414,10.39421396,-0.1868206114,-0.1134505793,-0.1731053442,0.2788161311,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3843
4.444254489,3.270036221,-4.64414072,8.841114998,10.50840113,0.06870950758,0.09946899116,-0.2114548385,0.2435738602,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3844
4.479527197,3.913223743,6.723195553,-1.044672012,7.848950129,-0.1921469271,0.127165854,-0.06245107949,0.2387294145,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3845
4.514136625,-11.48990822,0.3959598541,-6.647771835,13.28034809,-0.1015995219,-0.1699095517,-0.07297056168,0.2109891502,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3846
4.549037041,-4.847367287,7.232308388,-2.718756199,9.121123258,-0.1026647836,-0.02503369562,0.2773680091,0.2968160309,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3847
4.584008291,4.731506348,-8.974755287,10.20545578,14.39043823,0.2796317041,-0.3020022511,-0.1134505793,0.4269312399,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3848
4.61895402,0.2001401931,-11.43986225,-19.38212967,22.5072756,-0.07283740491,0.02703106403,-0.2348906398,0.2474056964,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3849
4.653860062,8.679187775,-1.214134216,-0.4528360367,8.775390749,-0.1420795321,0.3732417524,-0.1272990108,0.4191670757,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3850
4.688835375,2.71377182,-4.448827744,3.770365715,6.432128995,0.01864211448,0.1261005849,-0.2114548385,0.2469049102,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3851
4.723726937,-10.44317532,1.538426399,-11.65077496,15.72155283,0.003728422802,0.1452753246,-0.04540686309,0.1522517793,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3852
4.758306937,6.420779705,-0.7297534943,4.353441238,7.791752229,0.2008021921,0.1996037811,0.1207742617,0.3078142493,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3853
4.79317777,5.619575977,2.122037411,15.4809494,16.60549521,0.0836231932,-0.1805621833,-0.09321057051,0.2197356387,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3854
4.828058187,-10.79255867,4.001495838,0.9248876572,11.54758454,-0.09627319872,-0.114515841,0.005725792143,0.1497170375,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3855
4.86296277,-1.843065023,3.687177658,1.539124489,4.400121811,0.3350254297,0.02277000993,-0.0049268445,0.3358344618,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3856
4.898158239,6.921970844,-7.533752441,26.13861084,28.06952231,0.5032039285,-0.4383559823,-0.5246423483,0.8488932527,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3857
4.932803447,-6.808635712,-13.48858261,8.686019897,17.42831956,0.5266396999,-0.6374271512,-0.3105243444,0.8832259706,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3858
4.967651416,9.095452309,1.699517727,16.53279877,18.94595071,0.03888212144,-0.09534109384,-0.0166447442,0.1043014432,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3859
5.002553604,0.2637942433,-4.595396042,-7.886529922,9.131517202,0.03888212144,0.1729721874,-0.1464737505,0.2299690339,8.149999619,AA,Aggressive Acceleration,AA_0_1.csv,3860
0.040443075,-3.56347394,5.007183552,-3.07525444,6.872221149,0.2870885432,0.1282311082,0.1708416492,0.3578406319,5.56,DA,Aggressive Deceleration,DA_20_1.csv,3861
0.075121252,1.011805534,4.750388145,-7.493936539,8.930230838,0.09001477808,0.004793686327,-0.1667137593,0.189523395,5.465762711864406,DA,Aggressive Deceleration,DA_20_1.csv,3862
0.109963596,-11.9096117,7.936019421,-5.184510231,15.22164254,-0.004793686327,-0.3115896285,-0.02729738131,0.3128197932,5.371525423728813,DA,Aggressive Deceleration,DA_20_1.csv,3863
0.144882346,-0.35122931,-2.559237957,2.15788269,3.365935034,0.0239684321,0.1964079887,0.2635195851,0.3295347561,5.27728813559322,DA,Aggressive Deceleration,DA_20_1.csv,3864
0.179780575,-0.3427507877,3.267722845,-9.528491974,10.0790699,0.2050632536,0.1069258377,-0.03155843541,0.2334095277,5.1830508474576265,DA,Aggressive Deceleration,DA_20_1.csv,3865
0.214672867,-2.158250332,6.577615738,-2.719927311,7.437814052,-0.1719069183,-0.0836231932,-0.1624527127,0.2508699082,5.088813559322033,DA,Aggressive Deceleration,DA_20_1.csv,3866
0.249576981,-5.971289635,4.039599419,6.726906776,9.860321402,0.09853688627,0.03555317223,-0.01984053478,0.1066170382,4.994576271186441,DA,Aggressive Deceleration,DA_20_1.csv,3867
0.2844537,-2.410331488,-1.574130535,-10.09439754,10.49687795,-0.05685844645,0.1431448013,0.0984037295,0.1827747549,4.9003389830508475,DA,Aggressive Deceleration,DA_20_1.csv,3868
0.319353804,5.062770367,5.433743,-5.138297558,9.031019243,-0.01544632297,-0.07616634667,0.008921583183,0.07822720693,4.806101694915254,DA,Aggressive Deceleration,DA_20_1.csv,3869
0.354242398,-6.365419865,4.607434273,-6.949531555,10.49013868,-0.2017343044,-0.05699160323,-0.372309655,0.4272695304,4.711864406779661,DA,Aggressive Deceleration,DA_20_1.csv,3870
0.389131825,-5.460202694,5.870908737,0.1176338196,8.018430057,-0.3892207146,-0.1560611278,-0.1102547869,0.4335942323,4.617627118644068,DA,Aggressive Deceleration,DA_20_1.csv,3871
0.424027606,6.988956451,-4.717559338,6.315701485,10.53512998,-0.2294311523,0.02916159295,0.2496711612,0.3403303408,4.523389830508474,DA,Aggressive Deceleration,DA_20_1.csv,3872
0.458917398,5.291676044,-3.965172529,-3.53759861,7.499268796,-0.07496792823,0.1005342528,-0.1209074259,0.1742008378,4.429152542372881,DA,Aggressive Deceleration,DA_20_1.csv,3873
0.493805419,4.142198563,-4.852733612,-2.118816853,6.722813198,-0.04953476042,-0.04740423337,-0.3051980436,0.312804571,4.334915254237288,DA,Aggressive Deceleration,DA_20_1.csv,3874
0.528702815,-7.412714958,0.2635374069,9.305755615,11.90020515,-0.0813595131,0.03022685647,-0.4937497079,0.5013200647,4.2406779661016945,DA,Aggressive Deceleration,DA_20_1.csv,3875
0.563595002,-9.54444313,0.6241031885,5.927479744,11.25259595,0.2167811543,0.105860576,-0.1187768951,0.2689023637,4.146440677966101,DA,Aggressive Deceleration,DA_20_1.csv,3876
0.598834221,0.2380446792,6.240758896,-8.404182434,10.4706265,0.2444780022,0.05685844645,0.1932121962,0.3167543674,4.052203389830508,DA,Aggressive Deceleration,DA_20_1.csv,3877
0.633414221,2.420103073,3.06801939,-4.176428795,5.719457959,-0.09094688296,-0.06125266105,-0.09108003974,0.14254402,3.9579661016949146,DA,Aggressive Deceleration,DA_20_1.csv,3878
0.668219586,2.19082737,6.006150246,-5.683188915,8.554075145,-0.06111950055,-0.4255728126,-0.207193777,0.4772599641,3.8637288135593217,DA,Aggressive Deceleration,DA_20_1.csv,3879
0.703311721,-4.200148106,0.713696599,-6.670121193,7.914614563,-0.1729721874,-0.2988064587,-0.07097318769,0.3524796033,3.769491525423729,DA,Aggressive Deceleration,DA_20_1.csv,3880
0.738020159,-1.511944532,-3.400721073,-3.013044834,4.788456877,-0.4307659864,-0.2274337858,0.009986846708,0.4872219198,3.675254237288135,DA,Aggressive Deceleration,DA_20_1.csv,3881
0.772929273,-3.963011742,-2.847644806,5.55867672,7.396852701,-0.2432795912,-0.1688442826,0.07603318989,0.3057358292,3.5810169491525423,DA,Aggressive Deceleration,DA_20_1.csv,3882
0.807807867,4.162509918,0.8698192835,1.853199959,4.638687799,-0.1143826842,0.01118526794,0.1410142779,0.1819162864,3.4867796610169486,DA,Aggressive Deceleration,DA_20_1.csv,3883
0.84273094,-1.536326408,-3.46034646,0.2636766434,3.795236729,-0.3487406969,0.1335574239,0.007856319658,0.3735229323,3.3925423728813557,DA,Aggressive Deceleration,DA_20_1.csv,3884
0.877618284,-1.43204546,-1.507034302,-2.888514042,3.558850932,-0.4765723348,-0.05699160323,0.1378184855,0.499362762,3.2983050847457624,DA,Aggressive Deceleration,DA_20_1.csv,3885
0.912509013,-7.425389767,-3.81762743,-0.4993581772,8.364212513,-0.4435491562,-0.007989477366,0.005725792143,0.4436580557,3.204067796610169,DA,Aggressive Deceleration,DA_20_1.csv,3886
0.947372294,-8.421654701,-9.53337574,6.123080254,14.11742302,-0.02290316857,0.1921469271,-0.3392864764,0.3905896949,3.109830508474576,DA,Aggressive Deceleration,DA_20_1.csv,3887
0.982267554,4.073981285,-6.190423012,-0.8963937759,7.464729223,-0.2720417082,0.2209090441,-0.06990792602,0.3573438329,3.0155932203389826,DA,Aggressive Deceleration,DA_20_1.csv,3888
1.017167763,5.258195877,-3.328199625,-0.6481781006,6.25665018,0.1848232448,-0.185888499,-0.008122635074,0.2622596864,2.9213559322033893,DA,Aggressive Deceleration,DA_20_1.csv,3889
1.05232495,-4.963866234,-1.77846694,-9.051226616,10.47509503,0.1379516423,-0.407463342,-0.06458161026,0.4350032356,2.8271186440677964,DA,Aggressive Deceleration,DA_20_1.csv,3890
1.087100575,-2.320492983,-6.395632267,0.03443717957,6.803674426,-0.08242477477,-0.01438105945,0.1218395308,0.1478023329,2.732881355932203,DA,Aggressive Deceleration,DA_20_1.csv,3891
1.121888075,-0.4025478959,-2.945330858,3.802201271,4.826360241,0.03675159439,0.1388837546,-0.007057371549,0.1438373508,2.63864406779661,DA,Aggressive Deceleration,DA_20_1.csv,3892
1.156760054,3.082604885,-0.4538724124,8.351699829,8.913997032,-0.07709845901,0.02490053698,0.169776395,0.1881176053,2.5444067796610166,DA,Aggressive Deceleration,DA_20_1.csv,3893
1.191616929,-0.5175021887,-0.02507734299,1.63355732,1.713752288,0.03994738683,-0.06657897681,0.0813595131,0.1124629905,2.4501694915254233,DA,Aggressive Deceleration,DA_20_1.csv,3894
1.226525888,6.953098774,-5.014034748,0.9493627548,8.624814007,-0.08242477477,-0.1209074259,0.5520728827,0.5711365134,2.35593220338983,DA,Aggressive Deceleration,DA_20_1.csv,3895
1.261394065,-4.904480934,-2.987533808,-12.60389519,13.85054026,0.8728504181,-0.1241032109,0.1346226931,0.8918479292,2.2616949152542367,DA,Aggressive Deceleration,DA_20_1.csv,3896
1.296312242,-3.19519639,-5.968129158,-3.667525291,7.699258885,-0.3519364893,0.1953427196,0.09520793706,0.4136213509,2.167457627118644,DA,Aggressive Deceleration,DA_20_1.csv,3897
1.33137969,11.47002792,-11.12539959,12.76175308,20.44989971,-0.2922817171,0.2826943398,0.3508712053,0.5370803428,2.0732203389830506,DA,Aggressive Deceleration,DA_20_1.csv,3898
1.366220523,-5.147071362,6.315168381,-14.07879829,16.26610761,0.6683197618,0.01118526794,-0.1773663908,0.6915455522,1.9789830508474573,DA,Aggressive Deceleration,DA_20_1.csv,3899
1.400968127,-8.562964439,1.505285144,-6.560413361,10.89170633,-0.4147870243,0.1090563685,-0.2476737946,0.4952614214,1.884745762711864,DA,Aggressive Deceleration,DA_20_1.csv,3900
1.435874013,2.099469185,-11.36898804,0.9728860855,11.60207599,-0.668186605,0.341283828,-0.03581948951,0.751153131,1.7905084745762707,DA,Aggressive Deceleration,DA_20_1.csv,3901
1.470767711,6.198423862,-8.431718826,-7.02539444,12.60438447,0.2018674612,0.2304964215,-0.2274337858,0.3815824932,1.6962711864406774,DA,Aggressive Deceleration,DA_20_1.csv,3902
1.505658596,7.368402958,-0.5762076378,-2.411015987,7.77421221,0.4372907281,0.03874896467,-0.343547523,0.557449158,1.6020338983050846,DA,Aggressive Deceleration,DA_20_1.csv,3903
1.540548856,-6.928359509,9.377655029,2.389790535,11.90183507,0.1837579757,-0.4010717571,-0.3840275407,0.5848954607,1.5077966101694908,DA,Aggressive Deceleration,DA_20_1.csv,3904
1.575471513,-14.44757652,5.662917137,1.384342194,15.57939348,0.3392864764,-0.3233075142,-0.1347558498,0.4876496702,1.4135593220338976,DA,Aggressive Deceleration,DA_20_1.csv,3905
1.610355888,-16.28961372,0.109246254,3.094994545,16.5813884,-0.2933469713,0.02916159295,-0.0677774027,0.3024840828,1.3193220338983052,DA,Aggressive Deceleration,DA_20_1.csv,3906
1.64523969,-4.44701767,-3.171529055,-1.141679764,5.580142954,-0.4616586268,0.1431448013,0.1474058628,0.5053193151,1.225084745762712,DA,Aggressive Deceleration,DA_20_1.csv,3907
1.680141825,11.89638615,-4.450807571,-4.052586555,13.33255974,-0.3370227814,-0.1826927215,0.2454101145,0.455178108,1.1308474576271186,DA,Aggressive Deceleration,DA_20_1.csv,3908
1.714986617,10.21348286,-9.105900764,-6.206464291,15.02507437,-0.2518016994,-0.3755054474,0.1889511347,0.4900111918,1.0366101694915253,DA,Aggressive Deceleration,DA_20_1.csv,3909
1.749877242,11.43670464,-11.67880249,-3.157639027,16.64822287,-0.198538512,-0.478836,0.256062746,0.5781605188,0.942372881355932,DA,Aggressive Deceleration,DA_20_1.csv,3910
1.784766669,9.301657677,-11.81077194,-0.6290102005,15.04695395,-0.341283828,-0.2242379934,0.1005342528,0.4205525709,0.8481355932203387,DA,Aggressive Deceleration,DA_20_1.csv,3911
1.81972995,7.632707596,-10.796875,-2.501640797,13.45692913,-0.256062746,-0.09534109384,-0.1166463718,0.2970933021,0.7538983050847454,DA,Aggressive Deceleration,DA_20_1.csv,3912
1.85456719,9.574142456,-12.6675806,1.999135017,16.00401021,-0.1921469271,-0.06870950758,0.01318263728,0.2044877012,0.6596610169491521,DA,Aggressive Deceleration,DA_20_1.csv,3913
1.889449377,4.601017952,-12.52627945,0.04298877716,13.3446203,-0.08881635964,0.02596580051,-0.1613874435,0.1860335332,0.5654237288135588,DA,Aggressive Deceleration,DA_20_1.csv,3914
1.924357711,5.836526871,-7.601295471,8.550642967,12.84360673,0.09108003974,0.2976080179,-0.1731053442,0.3561341968,0.4711864406779655,DA,Aggressive Deceleration,DA_20_1.csv,3915
1.959265315,2.883622408,7.730677605,-7.359897614,11.0565251,0.2050632536,0.1079910994,-0.03475422785,0.2343520256,0.3769491525423722,DA,Aggressive Deceleration,DA_20_1.csv,3916
1.994177815,7.542490005,2.562990665,-6.99844265,10.60359732,-0.09627319872,-0.2008021921,0.08349003643,0.2378247996,0.282711864406779,DA,Aggressive Deceleration,DA_20_1.csv,3917
2.029081044,5.579710484,-1.746191382,-2.980947971,6.562652225,-0.003728422802,-0.3776359558,0.119709,0.3961730189,0.1884745762711857,DA,Aggressive Deceleration,DA_20_1.csv,3918
2.063930731,2.248198986,-1.582639098,0.9418230057,2.906230509,0.2679138184,-0.2870885432,0.07816372067,0.400383832,0.0942372881355932,DA,Aggressive Deceleration,DA_20_1.csv,3919
2.09883995,-2.83118391,5.359422207,-3.643582344,7.072107255,0.3488738537,0.0005326318205,-0.01131842658,0.3490578122,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3920
2.133725159,0.3713284731,6.278829575,-3.275988102,7.091803981,0.1017326787,-0.07190529257,0.03768370301,0.1301536419,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3921
2.168606356,0.171182394,5.8188591,-3.579472542,6.833816527,0.1901495606,-0.1869537681,-0.0921453014,0.2821335205,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3922
2.203514429,-3.012183666,5.142335892,-0.6129674911,5.991043149,0.1486042738,-0.1613874435,-0.02197106183,0.2204809849,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3923
2.238379794,-1.049324274,3.218274832,1.908541679,3.885988377,0.07829687744,-0.09108003974,-0.03475422785,0.125035319,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3924
2.273320367,1.277987957,5.83426857,0.03760623932,5.972717739,-0.08775109053,0.02809632942,0.008921583183,0.09257025582,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3925
2.308196044,-0.1398754716,5.272192478,0.6140184402,5.30967017,0.1049284711,-0.103863202,0.08775109053,0.1717492436,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3926
2.343065106,-2.628400087,6.800249577,-1.51200676,7.445672956,0.02929474972,-0.1560611278,0.1495363861,0.2181155399,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3927
2.3779587,-5.779812813,2.644858837,4.271822929,7.658327857,-0.03036001325,0.0504668653,0.0547279194,0.08039763715,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3928
2.413019898,-6.647953033,6.894482613,-1.990776539,9.78224725,0.1017326787,0.1207742617,0.01318263728,0.1584605381,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3929
2.447739377,-2.946397066,4.885986328,-3.413416862,6.648724144,0.004793686327,0.08668582886,-0.04008054361,0.09562354485,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3930
2.482622242,0.05560642481,1.804014564,-0.5267591476,1.880169093,0.08468846232,-0.03675159439,-0.05392897129,0.1069165529,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3931
2.517509273,2.049747467,-1.907704115,1.994216919,3.437688291,-0.07922898233,0.02809632942,0.02277000993,0.08709252965,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3932
2.552653961,1.294828415,-2.458096027,0.9036226273,2.921532228,-0.1601890177,0.1282311082,-0.04221107066,0.2094886941,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3933
2.587314742,7.574975967,-3.158788204,0.7720689774,8.243439472,0.03142527863,-0.1070589945,0.03661843762,0.1174311986,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3934
2.62221219,7.766666412,-1.961642504,1.705444336,8.190096999,0.006924213842,0.0675110817,0.1026647836,0.1230680652,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3935
2.657240784,0.6353681684,1.289466262,2.011870384,2.472658163,-0.06111950055,-0.02290316857,0.09307741374,0.1136818078,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3936
2.692328179,-0.4435617328,3.814618111,-2.374904156,4.515332556,-0.01331579592,-0.08681898564,0.03661843762,0.09516173949,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3937
2.726908179,0.8912501931,1.608778954,-1.454576492,2.34484315,0.1539305896,-0.0239684321,-0.02303632535,0.157479473,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3938
2.762114117,0.8920062184,0.2547014952,2.46876812,2.637302405,0.1454084814,0.07177213579,-0.0486026518,0.1692840326,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3939
2.796694117,-2.374028683,2.224426508,2.307845116,3.988763537,-0.03888212144,0.1889511347,-0.04327633604,0.1977048101,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3940
2.831889013,-3.898725271,1.478327751,0.9401416779,4.274269301,-0.04740423337,0.169776395,-0.1454084814,0.2285056062,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3941
2.866490784,0.01430565119,4.461099148,-3.36020565,5.58503288,0.0921453014,0.08881635964,-0.114515841,0.1717352036,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3942
2.901354377,0.4828938842,2.489809513,-0.4259538651,2.571725998,-0.0282294862,-0.1102547869,0.04727107286,0.1232378848,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3943
2.936261773,0.7598240376,-0.7092302442,-0.1143665314,1.045667161,-0.1175784767,-0.1496695429,0.1218395308,0.2259879234,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3944
2.9711287,-0.7051272392,0.2590773702,-0.993686676,1.24568805,0.04953476042,0.05259739235,-0.03049317189,0.07842201032,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3945
3.006067502,-2.178614616,3.83509779,-2.091423512,4.88143309,0.1113200486,0.1069258377,-0.0878842473,0.1776201816,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3946
3.041083856,0.6952001452,2.121525049,0.1755285263,2.239415558,-0.1165132076,0.01225053146,0.05792371184,0.1306926144,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3947
3.07579594,-1.0600214,0.01950526237,3.255097389,3.423402524,-0.004793686327,0.06431528926,0.01318263728,0.06582718122,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3948
3.110686721,-5.905368328,4.406223774,-1.890245914,7.606655813,0.1070589945,0.1207742617,-0.100667417,0.190215613,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3949
3.145896721,0.7495190501,1.42345047,0.9868602753,1.887295221,-0.02077264152,0.0675110817,-0.0209057983,0.07366343184,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3950
3.180491929,5.708043098,-1.451353312,1.880465508,6.182583034,-0.04207791388,0.07390266657,-0.02836264484,0.08964705564,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3951
3.215396461,2.318199873,1.849829555,-0.922419548,3.105926247,-0.07177213579,-0.09001477808,0.01424790081,0.1160038897,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3952
3.250300263,-0.5648245215,3.213739872,-4.219162941,5.333712275,-0.03142527863,-0.1464737505,0.0419447571,0.1555682177,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3953
3.285151044,-1.469754219,2.010411263,-2.110740185,3.264529834,0.06018739566,-0.1049284711,0.04727107286,0.1298732497,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3954
3.320046252,-0.6342386007,3.218588591,-0.7665176392,3.36884556,0.07510108501,-0.01544632297,0.02063948289,0.07940245661,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3955
3.354923179,-1.214346886,3.750744581,0.6616802216,3.997567259,0.019707378,0.02383527346,0.03661843762,0.04793131526,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3956
3.389924429,-2.268062115,3.274817705,1.705758095,4.333375986,0.07297056168,0.06857634336,0.0462058112,0.1102832477,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3957
3.424921669,-3.371178865,3.099995375,0.03270435333,4.579944087,0.03355580568,0.1005342528,-0.005992108025,0.1061557038,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3958
3.459604221,0.1556435823,0.4711662531,1.673893929,1.745893309,0.06338318437,0.04514054582,-0.1177116334,0.1411067879,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3959
3.494511409,1.0507195,0.316311121,-1.214407921,1.636719521,0.09747162461,0.04514054582,-0.1486042738,0.1833619826,0.0,DA,Aggressive Deceleration,DA_20_1.csv,3960
